timestamp,total_called_mw,avg_price_eur_mwh
2024-04-01 01:15:00,100,-1.054
2024-04-01 01:30:00,100,-1.054
2024-04-01 01:45:00,100,-1.054
2024-04-01 02:00:00,100,8.726
2024-04-01 02:15:00,100,8.571
2024-04-01 02:30:00,100,8.571
2024-04-01 02:45:00,100,8.571
2024-04-01 03:00:00,100,7.8660000000000005
2024-04-01 03:15:00,102,6.633333333333334
2024-04-01 03:30:00,102,6.633333333333334
2024-04-01 03:45:00,102,6.633333333333334
2024-04-01 04:00:00,100,29.769000000000002
2024-04-01 04:15:00,100,29.769000000000002
2024-04-01 04:30:00,100,29.769000000000002
2024-04-01 04:45:00,100,29.769000000000002
2024-04-01 05:00:00,96,30.223958333333332
2024-04-01 05:15:00,96,30.223958333333332
2024-04-01 05:30:00,96,30.223958333333332
2024-04-01 05:45:00,96,30.223958333333332
2024-04-01 06:00:00,98,32.354081632653056
2024-04-01 06:15:00,98,32.354081632653056
2024-04-01 06:30:00,98,32.354081632653056
2024-04-01 06:45:00,98,32.354081632653056
2024-04-01 07:00:00,101,36.36138613861386
2024-04-01 07:15:00,101,36.36138613861386
2024-04-01 07:30:00,101,36.36138613861386
2024-04-01 07:45:00,100,36.434
2024-04-01 09:30:00,146,77.43835616438356
2024-04-01 09:45:00,146,77.43835616438356
2024-04-01 10:00:00,165,78.33939393939394
2024-04-01 10:15:00,145,77.84827586206896
2024-04-01 10:30:00,145,77.84827586206896
2024-04-01 10:45:00,165,78.33939393939394
2024-04-01 11:00:00,143,78.13846153846153
2024-04-01 11:15:00,143,78.13846153846153
2024-04-01 11:30:00,236,80.49491525423728
2024-04-01 11:45:00,285,81.26947368421052
2024-04-01 12:00:00,302,83.92218543046357
2024-04-01 12:15:00,302,83.92218543046357
2024-04-01 12:30:00,400,86.55625
2024-04-01 12:45:00,400,86.55625
2024-04-01 13:00:00,456,88.45394736842105
2024-04-01 13:15:00,461,88.49240780911063
2024-04-01 13:30:00,550,91.6042909090909
2024-04-01 13:45:00,550,91.6042909090909
2024-04-01 14:00:00,566,89.40282685512368
2024-04-01 14:15:00,400,85.87
2024-04-01 14:30:00,381,86.55905511811024
2024-04-01 14:45:00,381,86.55905511811024
2024-04-01 15:00:00,247,84.81781376518218
2024-04-01 15:15:00,247,84.81781376518218
2024-04-01 15:30:00,247,84.81781376518218
2024-04-01 15:45:00,139,82.37158273381294
2024-04-01 16:00:00,200,85.2265
2024-04-01 16:15:00,84,81.96190476190476
