timestamp,Computer,Cooking,DVB,Dishwasher,Freezers,Lighting,Music,Others,Refrigerators,STB,TV,Tumble dryer,Washing machine
2015-10-01 00:00:00+02:00,242.23419900000002,3216.399346,3810.6726160000003,3333.78858,73771.96293,70061.15651,8052.714,272745.1036,124357.3454,16766.95951,25404.484109999998,1483.3829110000001,1454.522376
2015-10-01 00:15:00+02:00,192.8901955,2653.5294605,2920.3791410000003,3658.51401925,73771.96293,61542.910547499996,7583.0409,259983.52534999998,124357.3454,12849.6682195,19469.194274999998,1112.53718325,2200.58856375
2015-10-01 00:30:00+02:00,143.54619200000002,2090.659575,2030.0856660000002,3983.2394585,73771.96293,53024.664585,7113.3678,247221.9471,124357.3454,8932.376929,13533.904439999998,741.6914555000001,2946.6547515
2015-10-01 00:45:00+02:00,94.2021885,1527.7896895000001,1139.792191,4307.96489775,73771.96293,44506.4186225,6643.6947,234460.36885,124357.3454,5015.0856385,7598.614604999999,370.84572775000004,3692.7209392500004
2015-10-01 01:00:00+02:00,44.858185,964.919804,249.498716,4632.690337,73771.96293,35988.17266,6174.0216,221698.7906,124357.3454,1097.7943480000001,1663.32477,0.0,4438.7871270000005
2015-10-01 01:15:00+02:00,33.64363875,804.09983675,235.63239975,4150.68751775,73771.96293,32759.381714999996,5806.2285,215631.490175,124357.3454,1036.78255725,1570.8826625,79.1223305,3830.1386515000004
2015-10-01 01:30:00+02:00,22.4290925,643.2798695,221.76608349999998,3668.6846985,73771.96293,29530.59077,5438.4354,209564.18975000002,124357.3454,975.7707665,1478.4405550000001,158.244661,3221.4901760000002
2015-10-01 01:45:00+02:00,11.21454625,482.45990225,207.89976725,3186.68187925,73771.96293,26301.799825000002,5070.6423,203496.889325,124357.3454,914.7589757500001,1385.9984475,237.3669915,2612.8417005
2015-10-01 02:00:00+02:00,0.0,321.639935,194.03345099999999,2704.67906,73771.96293,23073.00888,4702.849200000001,197429.5889,124357.3454,853.7471850000001,1293.55634,316.489322,2004.1932249999998
2015-10-01 02:15:00+02:00,2.99054575,482.45990224999997,173.2577205,2376.580618,73771.96293,22225.975892500002,4654.9656,204430.882025,124357.3454,762.33397075,1155.05147,316.489322,1556.6281979999999
2015-10-01 02:30:00+02:00,5.9810915,643.2798694999999,152.48199,2048.482176,73771.96293,21378.942905000004,4607.082,211432.17515000002,124357.3454,670.9207565,1016.5466,316.489322,1109.0631709999998
2015-10-01 02:45:00+02:00,8.97163725,804.0998367499999,131.7062595,1720.383734,73771.96293,20531.9099175,4559.1984,218433.46827500002,124357.3454,579.50754225,878.0417299999999,316.489322,661.4981439999999
2015-10-01 03:00:00+02:00,11.962183,964.919804,110.930529,1392.285292,73771.96293,19684.876930000002,4511.3148,225434.76140000002,124357.3454,488.094328,739.5368599999999,316.489322,213.933117
2015-10-01 03:15:00+02:00,11.214546499999999,2090.659575,110.930529,1166.6780745,73771.96293,20180.565265,4803.7149,223131.384025,124357.3454,488.094328,739.5368599999999,1180.3534140000002,160.44983775
2015-10-01 03:30:00+02:00,10.466909999999999,3216.399346,110.930529,941.070857,73771.96293,20676.253600000004,5096.115,220828.00665,124357.3454,488.094328,739.5368599999999,2044.217506,106.9665585
2015-10-01 03:45:00+02:00,9.7192735,4342.139117,110.930529,715.4636395,73771.96293,21171.941935000003,5388.5151000000005,218524.629275,124357.3454,488.094328,739.5368599999999,2908.081598,53.48327925
2015-10-01 04:00:00+02:00,8.971637,5467.878888,110.930529,489.856422,73771.96293,21667.63027,5680.9152,216221.2519,124357.3454,488.094328,739.5368599999999,3771.94569,0.0
2015-10-01 04:15:00+02:00,8.84273425,11863.835511000001,113.799422,621.58145375,73771.96293,24775.4536225,6539.7762,220019.769525,124357.3454,500.717457,758.66281325,3909.303961,623.6445725000001
2015-10-01 04:30:00+02:00,8.7138315,18259.792134000003,116.668315,753.3064855,73771.96293,27883.276975,7398.637199999999,223818.28715,124357.3454,513.340586,777.7887665000001,4046.6622320000006,1247.2891450000002
2015-10-01 04:45:00+02:00,8.58492875,24655.748757,119.537208,885.03151725,73771.96293,30991.1003275,8257.4982,227616.804775,124357.3454,525.9637150000001,796.91471975,4184.020503000001,1870.9337175000003
2015-10-01 05:00:00+02:00,8.456026,31051.705380000003,122.406101,1016.756549,73771.96293,34098.92368,9116.359199999999,231415.3224,124357.3454,538.586844,816.0406730000001,4321.378774000001,2494.5782900000004
2015-10-01 05:15:00+02:00,16.241757,54507.728785,200.74390975,2121.7166495,73771.96293,45720.69616,13507.452,233921.26665,124357.3454,883.2732020000001,1338.2927307500001,3547.9408897500007,5378.3144950000005
2015-10-01 05:30:00+02:00,24.027487999999998,77963.75219,279.08171849999997,3226.6767500000005,73771.96293,57342.46864000001,17898.5448,236427.2109,124357.3454,1227.9595600000002,1860.5447885000003,2774.5030055000007,8262.0507
2015-10-01 05:45:00+02:00,31.813219,101419.775595,357.41952725,4331.636850500001,73771.96293,68964.24112,22289.637600000002,238933.15515,124357.3454,1572.6459180000002,2382.7968462500003,2001.0651212500002,11145.786905
2015-10-01 06:00:00+02:00,39.59895,124875.799,435.757336,5436.596951,73771.96293,80586.0136,26680.7304,241439.0994,124357.3454,1917.332276,2905.048904,1227.6272370000002,14029.52311
2015-10-01 06:15:00+02:00,56.92349025,154533.801275,541.82777675,9234.849705749999,73771.96293,75401.47537,33614.7858,233477.57002500002,124357.3454,2384.0422160000003,3612.1851765,920.7204277500001,20085.509384999998
