timestamp,Computer,Cooking,DVB,Dishwasher,Freezers,Lighting,Music,Others,Refrigerators,STB,TV,Tumble dryer,Washing machine
2015-11-01 00:00:00+01:00,23.155529,2.530304563,2.944398778,4.241477458,73.77196293,114.1380317,8.052714,272.7451036,124.3573454,12.95535462,19.62932519,2.723891804,1.362114867
2015-11-01 00:15:00+01:00,23.155529,2.530304563,2.944398778,4.241477458,73.77196293,114.1380317,8.052714,272.7451036,124.3573454,12.95535462,19.62932519,2.723891804,1.362114867
2015-11-01 00:30:00+01:00,23.155529,2.530304563,2.944398778,4.241477458,73.77196293,114.1380317,8.052714,272.7451036,124.3573454,12.95535462,19.62932519,2.723891804,1.362114867
2015-11-01 00:45:00+01:00,23.155529,2.530304563,2.944398778,4.241477458,73.77196293,114.1380317,8.052714,272.7451036,124.3573454,12.95535462,19.62932519,2.723891804,1.362114867
2015-11-01 01:00:00+01:00,4.267314709,1.181527554,0.23697039,6.191315914,73.77196293,70.02684462,6.1740216,221.6987906,124.3573454,1.042669714,1.579802597,0.0,5.121563893
2015-11-01 01:15:00+01:00,4.267314709,1.181527554,0.23697039,6.191315914,73.77196293,70.02684462,6.1740216,221.6987906,124.3573454,1.042669714,1.579802597,0.0,5.121563893
2015-11-01 01:30:00+01:00,4.267314709,1.181527554,0.23697039,6.191315914,73.77196293,70.02684462,6.1740216,221.6987906,124.3573454,1.042669714,1.579802597,0.0,5.121563893
2015-11-01 01:45:00+01:00,4.267314709,1.181527554,0.23697039,6.191315914,73.77196293,70.02684462,6.1740216,221.6987906,124.3573454,1.042669714,1.579802597,0.0,5.121563893
2015-11-01 02:00:00+01:00,0.297387913,0.348321179,0.175550777,3.239474991,73.77196293,43.30251682,4.7028492,197.4295889,124.3573454,0.77242342,1.170338515,0.280564027,3.556889474
2015-11-01 02:15:00+01:00,0.297387913,0.348321179,0.175550777,3.239474991,73.77196293,43.30251682,4.7028492,197.4295889,124.3573454,0.77242342,1.170338515,0.280564027,3.556889474
2015-11-01 02:30:00+01:00,0.297387913,0.348321179,0.175550777,3.239474991,73.77196293,43.30251682,4.7028492,197.4295889,124.3573454,0.77242342,1.170338515,0.280564027,3.556889474
2015-11-01 02:45:00+01:00,0.297387913,0.348321179,0.175550777,3.239474991,73.77196293,43.30251682,4.7028492,197.4295889,124.3573454,0.77242342,1.170338515,0.280564027,3.556889474
2015-11-01 03:00:00+01:00,1.189551653,0.727327795,0.11270082,1.246203861,73.77196293,30.96293098,4.5113148,225.4347614,124.3573454,0.495883607,0.751338799,0.296898524,0.361314875
2015-11-01 03:15:00+01:00,1.189551653,0.727327795,0.11270082,1.246203861,73.77196293,30.96293098,4.5113148,225.4347614,124.3573454,0.495883607,0.751338799,0.296898524,0.361314875
2015-11-01 03:30:00+01:00,1.189551653,0.727327795,0.11270082,1.246203861,73.77196293,30.96293098,4.5113148,225.4347614,124.3573454,0.495883607,0.751338799,0.296898524,0.361314875
2015-11-01 03:45:00+01:00,1.189551653,0.727327795,0.11270082,1.246203861,73.77196293,30.96293098,4.5113148,225.4347614,124.3573454,0.495883607,0.751338799,0.296898524,0.361314875
2015-11-01 04:00:00+01:00,0.944105701,4.514353056,0.10113207,0.434520237,73.77196293,27.63237892,5.6809152,216.2212519,124.3573454,0.444981108,0.6742138,3.489464492,0.0
2015-11-01 04:15:00+01:00,0.944105701,4.514353056,0.10113207,0.434520237,73.77196293,27.63237892,5.6809152,216.2212519,124.3573454,0.444981108,0.6742138,3.489464492,0.0
2015-11-01 04:30:00+01:00,0.944105701,4.514353056,0.10113207,0.434520237,73.77196293,27.63237892,5.6809152,216.2212519,124.3573454,0.444981108,0.6742138,3.489464492,0.0
2015-11-01 04:45:00+01:00,0.944105701,4.514353056,0.10113207,0.434520237,73.77196293,27.63237892,5.6809152,216.2212519,124.3573454,0.444981108,0.6742138,3.489464492,0.0
2015-11-01 05:00:00+01:00,0.944105701,26.29544775,0.10113207,0.943499477,73.77196293,31.17774969,9.1163592,231.4153224,124.3573454,0.444981108,0.6742138,6.280050894,3.02967234
2015-11-01 05:15:00+01:00,0.944105701,26.29544775,0.10113207,0.943499477,73.77196293,31.17774969,9.1163592,231.4153224,124.3573454,0.444981108,0.6742138,6.280050894,3.02967234
2015-11-01 05:30:00+01:00,0.944105701,26.29544775,0.10113207,0.943499477,73.77196293,31.17774969,9.1163592,231.4153224,124.3573454,0.444981108,0.6742138,6.280050894,3.02967234
2015-11-01 05:45:00+01:00,0.944105701,26.29544775,0.10113207,0.943499477,73.77196293,31.17774969,9.1163592,231.4153224,124.3573454,0.444981108,0.6742138,6.280050894,3.02967234
2015-11-01 06:00:00+01:00,4.914032497,131.3461598,0.504230005,5.576320106,73.77196293,58.91308099,26.6807304,241.4390994,124.3573454,2.21861202,3.361533364,2.723891804,16.42328738
2015-11-01 06:15:00+01:00,4.914032497,131.3461598,0.504230005,5.576320106,73.77196293,58.91308099,26.6807304,241.4390994,124.3573454,2.21861202,3.361533364,2.723891804,16.42328738
2015-11-01 06:30:00+01:00,4.914032497,131.3461598,0.504230005,5.576320106,73.77196293,58.91308099,26.6807304,241.4390994,124.3573454,2.21861202,3.361533364,2.723891804,16.42328738
2015-11-01 06:45:00+01:00,4.914032497,131.3461598,0.504230005,5.576320106,73.77196293,58.91308099,26.6807304,241.4390994,124.3573454,2.21861202,3.361533364,2.723891804,16.42328738
2015-11-01 07:00:00+01:00,13.16858799,260.1805143,0.990328717,20.48036488,73.77196293,40.00182368,54.416952,209.5929819,124.3573454,4.357446356,6.602191449,0.0,38.44016537
2015-11-01 07:15:00+01:00,13.16858799,260.1805143,0.990328717,20.48036488,73.77196293,40.00182368,54.416952,209.5929819,124.3573454,4.357446356,6.602191449,0.0,38.44016537
2015-11-01 07:30:00+01:00,13.16858799,260.1805143,0.990328717,20.48036488,73.77196293,40.00182368,54.416952,209.5929819,124.3573454,4.357446356,6.602191449,0.0,38.44016537
2015-11-01 07:45:00+01:00,13.16858799,260.1805143,0.990328717,20.48036488,73.77196293,40.00182368,54.416952,209.5929819,124.3573454,4.357446356,6.602191449,0.0,38.44016537
2015-11-01 08:00:00+01:00,27.8933715,270.7136077,1.248291089,56.04041208,73.77196293,40.00182368,66.940236,259.6381007,124.3573454,5.492480792,8.321940593,0.280564027,97.10958317
2015-11-01 08:15:00+01:00,27.8933715,270.7136077,1.248291089,56.04041208,73.77196293,40.00182368,66.940236,259.6381007,124.3573454,5.492480792,8.321940593,0.280564027,97.10958317
2015-11-01 08:30:00+01:00,27.8933715,270.7136077,1.248291089,56.04041208,73.77196293,40.00182368,66.940236,259.6381007,124.3573454,5.492480792,8.321940593,0.280564027,97.10958317
2015-11-01 08:45:00+01:00,27.8933715,270.7136077,1.248291089,56.04041208,73.77196293,40.00182368,66.940236,259.6381007,124.3573454,5.492480792,8.321940593,0.280564027,97.10958317
2015-11-01 09:00:00+01:00,49.01912706,222.4548006,1.486691824,100.9349952,73.77196293,40.00182368,64.095696,299.8724163,124.3573454,6.541444024,9.911278825,7.731485106,151.0366544
2015-11-01 09:15:00+01:00,49.01912706,222.4548006,1.486691824,100.9349952,73.77196293,40.00182368,64.095696,299.8724163,124.3573454,6.541444024,9.911278825,7.731485106,151.0366544
2015-11-01 09:30:00+01:00,49.01912706,222.4548006,1.486691824,100.9349952,73.77196293,40.00182368,64.095696,299.8724163,124.3573454,6.541444024,9.911278825,7.731485106,151.0366544
2015-11-01 09:45:00+01:00,49.01912706,222.4548006,1.486691824,100.9349952,73.77196293,40.00182368,64.095696,299.8724163,124.3573454,6.541444024,9.911278825,7.731485106,151.0366544
2015-11-01 10:00:00+01:00,51.88912228,174.3704115,1.730224755,89.17837476,73.77196293,40.00182368,58.956804,336.3305984,124.3573454,7.612988923,11.5348317,25.54457167,198.5362524
