timestamp,Computer,Cooking,DVB,Dishwasher,Freezers,Lighting,Music,Others,Refrigerators,STB,TV,Tumble dryer,Washing machine
2035-03-01 00:00:00+01:00,19635.97288,1191.6256640000001,4592.919546,2662.047234,31628.0274,23214.79624,9560.361009999999,427104.1342,98934.552,8239.998743999999,11170.94647,1183.189512,6723.177025
2035-03-01 00:15:00+01:00,15404.08217325,1042.6724560000002,3512.232594,3271.45118175,31628.0274,20328.70291,9002.7546685,407120.19039999996,98934.552,6301.175509999999,8542.488477,942.286933,5618.23285175
2035-03-01 00:30:00+01:00,11172.1914665,893.7192480000001,2431.545642,3880.8551294999997,31628.0274,17442.60958,8445.148326999999,387136.24659999995,98934.552,4362.352276,5914.030484000001,701.384354,4513.2886785
2035-03-01 00:45:00+01:00,6940.30075975,744.7660400000001,1350.85869,4490.25907725,31628.0274,14556.51625,7887.5419855,367152.3028,98934.552,2423.529041999999,3285.572491000001,460.48177499999997,3408.34450525
2035-03-01 01:00:00+01:00,2708.410053,595.8128320000001,270.171738,5099.663025,31628.0274,11670.42292,7329.935644,347168.359,98934.552,484.705808,657.114498,219.579196,2303.4003319999997
2035-03-01 01:15:00+01:00,2087.73274925,446.85962400000005,232.17883725000002,4906.57909925,31628.0274,10721.09559525,6893.2835025,337667.293475,98934.552,416.54405375,564.70777175,164.684397,2312.4671317499997
2035-03-01 01:30:00+01:00,1467.0554455000001,297.90641600000004,194.1859365,4713.4951734999995,31628.0274,9771.7682705,6456.631361,328166.22795,98934.552,348.3822995,472.3010455,109.789598,2321.5339315
2035-03-01 01:45:00+01:00,846.3781417500002,148.95320800000002,156.19303574999998,4520.41124775,31628.0274,8822.44094575,6019.9792195,318665.162425,98934.552,280.22054525,379.89431925,54.894799,2330.60073125
2035-03-01 02:00:00+01:00,225.70083799999998,0.0,118.200135,4327.327322,31628.0274,7873.1136209999995,5583.327078,309164.0969,98934.552,212.05879099999999,287.487593,0.0,2339.667531
2035-03-01 02:15:00+01:00,338.55125675,148.95320800000002,109.75726825000001,3935.47207225,31628.0274,7603.272261,5526.478604,320127.744675,98934.552,196.9117345,266.952765,0.02355,1841.37682025
2035-03-01 02:30:00+01:00,451.4016755,297.90641600000004,101.3144015,3543.6168225,31628.0274,7333.430901,5469.6301300000005,331091.39245000004,98934.552,181.764678,246.417937,0.0471,1343.0861095
2035-03-01 02:45:00+01:00,564.25209425,446.85962400000005,92.87153475,3151.76157275,31628.0274,7063.589540999999,5412.781656000001,342055.040225,98934.552,166.61762149999998,225.883109,0.07065,844.79539875
2035-03-01 03:00:00+01:00,677.102513,595.8128320000001,84.428668,2759.906323,31628.0274,6793.748181,5355.933182000001,353018.688,98934.552,151.470565,205.348281,0.0942,346.504688
2035-03-01 03:15:00+01:00,620.67730375,1042.67245625,105.535835,2342.5704235000003,31628.0274,7017.3720665,5703.0770785,349411.72315000003,98934.552,189.33820624999998,256.68535099999997,916.94628875,259.9877545
2035-03-01 03:30:00+01:00,564.2520945,1489.5320805000001,126.643002,1925.234524,31628.0274,7240.995952,6050.220975,345804.7583,98934.552,227.2058475,308.022421,1833.7983775,173.470821
2035-03-01 03:45:00+01:00,507.82688525,1936.3917047500001,147.750169,1507.8986245,31628.0274,7464.6198375,6397.364871500001,342197.79345,98934.552,265.07348874999997,359.35949100000005,2750.65046625,86.95388750000001
2035-03-01 04:00:00+01:00,451.40167599999995,2383.251329,168.857336,1090.562725,31628.0274,7688.2437230000005,6744.508768000001,338590.8286,98934.552,302.94113,410.69656100000003,3667.502555,0.43695399999999995
2035-03-01 04:15:00+01:00,677.10251375,6778.775536750001,173.07876950000002,1083.0661235,31628.0274,8769.68208475,7764.1676335,344539.10250000004,98934.552,310.51465825,420.96397525000003,3093.72725925,169.48266774999996
2035-03-01 04:30:00+01:00,902.8033515,11174.299744500002,177.300203,1075.569522,31628.0274,9851.120446500001,8783.826499,350487.3764,98934.552,318.0881865,431.2313895,2519.9519634999997,338.52838149999997
2035-03-01 04:45:00+01:00,1128.5041892499999,15569.823952250003,181.5216365,1068.0729205,31628.0274,10932.55880825,9803.4853645,356435.6503,98934.552,325.66171475,441.49880375,1946.17666775,507.5740952499999
2035-03-01 05:00:00+01:00,1354.205027,19965.34816,185.74307000000002,1060.576319,31628.0274,12013.99717,10823.14423,362383.9242,98934.552,333.235243,451.766218,1372.4013719999998,676.6198089999999
2035-03-01 05:15:00+01:00,1805.6067025,56901.24227,282.83603825,2314.2320665,31628.0274,11519.145365,16036.3471825,366308.097825,98934.552,507.42639299999996,687.91674075,1325.098407,1855.4610245
2035-03-01 05:30:00+01:00,2257.008378,93837.13638000001,379.9290065,3567.8878140000006,31628.0274,11024.293560000002,21249.550134999998,370232.27145,98934.552,681.6175429999998,924.0672635000001,1277.7954419999999,3034.30224
2035-03-01 05:45:00+01:00,2708.4100535,130773.03049,477.02197475,4821.543561500001,31628.0274,10529.441755000002,26462.7530875,374156.445075,98934.552,855.8086929999998,1160.2177862500002,1230.4924769999998,4213.1434555000005
2035-03-01 06:00:00+01:00,3159.811729,167708.9246,574.114943,6075.1993090000005,31628.0274,10034.589950000001,31675.956039999997,378080.6187,98934.552,1029.9998429999998,1396.3683090000002,1183.189512,5391.984671
2035-03-01 06:15:00+01:00,5303.96968675,212630.95795,721.86511225,10840.30203425,31628.0274,10034.589950000001,39908.2207,365613.292775,98934.552,1295.073332,1755.7278002500002,942.286933,13955.379210750001
2035-03-01 06:30:00+01:00,7448.127644499999,257552.9913,869.6152814999999,15605.404759500001,31628.0274,10034.589950000001,48140.48535999999,353145.96684999997,98934.552,1560.1468209999998,2115.0872915,701.384354,22518.773750500004
2035-03-01 06:45:00+01:00,9592.285602249998,302475.02465000004,1017.3654507499998,20370.50748475,31628.0274,10034.589950000001,56372.75001999999,340678.640925,98934.552,1825.22031,2474.4467827500002,460.48177499999997,31082.168290250003
