date;rank_step4;event_start_utc;event_duration_h;pre_peak_offset_h;offered_compensation_pct;final_participation_rate_pct;total_jasm_load_in_event_mwh;total_dispatched_energy_mwh;avg_dispatched_power_mw;avg_srl_price_in_event_chf_kwh;avoided_srl_costs_chf;compensation_chf_per_hh_simulated;total_compensation_ch_estimate;net_benefit_chf_total_ch_estimate
2024-01-10;2;2024-01-10 15:00:00;2.0;2.0;0.3387;30.376344086021508;270.554606202;82.1845981205;41.09229906025;0.6843257170578445;66281.92672183477;0.2946689999999999;268529.0080645161;-202247.08134268137
2024-12-04;3;2024-12-04 14:45:00;4.0;2.0;0.3387;30.376344086021508;666.434106417625;202.43831727202053;50.60957931800513;0.3509399109377291;66144.45027464774;0.2946689999999999;268529.0080645161;-202384.5577898684
2024-12-30;1;2024-12-30 14:45:00;4.0;2.0;0.3387;30.376344086021508;666.434106417625;202.43831727202053;50.60957931800513;0.3888891596016433;56307.122077449174;0.2946689999999999;268529.0080645161;-212221.88598706695
2024-12-30;1;2024-12-30 15:45:00;4.0;1.0;0.3387;30.376344086021508;668.31219049225;203.00881055275337;50.75220263818834;0.2791666279021046;50785.275492795685;0.2946689999999999;268529.0080645161;-217743.73257172044
2024-12-04;3;2024-12-04 15:45:00;2.0;1.0;0.3387;30.376344086021508;457.434917517625;138.95200451476245;69.47600225738123;0.3529532148483707;46702.836629056634;0.2946689999999999;268529.0080645161;-221826.1714354595
2024-12-04;3;2024-12-04 16:45:00;2.0;0.0;0.3387;30.376344086021508;438.11312141;133.08274924551077;66.54137462275538;0.2919825298783188;39910.062324679704;0.2946689999999999;268529.0080645161;-228618.94573983643
2024-12-30;1;2024-12-30 15:45:00;2.0;1.0;0.3387;30.376344086021508;457.434917517625;138.95200451476245;69.47600225738123;0.3918326482193554;38830.41448856448;0.2946689999999999;268529.0080645161;-229698.59357595164
2024-12-30;1;2024-12-30 16:45:00;4.0;0.0;0.3387;30.376344086021508;509.9237328547501;154.89618766824395;38.72404691706099;0.1848215687577231;34346.41158462012;0.2946689999999999;268529.0080645161;-234182.596479896
2024-12-30;1;2024-12-30 16:45:00;2.0;0.0;0.3387;30.376344086021508;438.11312141;133.08274924551077;66.54137462275538;0.2170863771744431;31005.815582286756;0.2946689999999999;268529.0080645161;-237523.19248222935
2024-12-04;3;2024-12-04 14:45:00;2.0;2.0;0.3387;30.376344086021508;228.320985007625;69.35556802650974;34.67778401325487;0.4098972919971394;26234.38794996804;0.2946689999999999;268529.0080645161;-242294.62011454807
2024-12-30;1;2024-12-30 14:45:00;2.0;2.0;0.3387;30.376344086021508;228.320985007625;69.35556802650974;34.67778401325487;0.5606919420288434;25301.30649516242;0.2946689999999999;268529.0080645161;-243227.7015693537
2024-01-10;2;2024-01-10 16:00:00;2.0;1.0;1.0;30.64516129032258;522.731645545;160.1919558928226;80.0959779464113;0.5244899303355903;77182.21368203871;0.87;799838.7096774194;-722656.4959953807
2024-01-10;2;2024-01-10 15:00:00;2.0;2.0;1.0;30.64516129032258;270.554606202;82.911895449;41.4559477245;0.6843257170578445;66868.49244503686;0.87;799838.7096774194;-732970.2172323825
2024-12-04;3;2024-12-04 14:45:00;4.0;2.0;1.0;30.64516129032258;666.434106417625;204.2298068054012;51.0574517013503;0.3509399109377291;66729.7993921225;0.87;799838.7096774194;-733108.9102852968
2024-12-30;1;2024-12-30 14:45:00;4.0;2.0;1.0;30.64516129032258;666.434106417625;204.2298068054012;51.0574517013503;0.3888891596016433;56805.415193178815;0.87;799838.7096774194;-743033.2944842406
2024-12-30;1;2024-12-30 15:45:00;4.0;1.0;1.0;30.64516129032258;668.31219049225;204.80534869923792;51.20133717480948;0.2791666279021046;51234.702709546094;0.87;799838.7096774194;-748604.0069678733
2024-12-04;3;2024-12-04 15:45:00;2.0;1.0;1.0;30.64516129032258;457.434917517625;140.18166827153024;70.09083413576512;0.3529532148483707;47116.13606825182;0.87;799838.7096774194;-752722.5736091676
2024-12-04;3;2024-12-04 16:45:00;2.0;0.0;1.0;30.64516129032258;438.11312141;134.2604726901613;67.13023634508065;0.2919825298783188;40263.24871693351;0.87;799838.7096774194;-759575.4609604859
2024-12-30;1;2024-12-30 15:45:00;2.0;1.0;1.0;30.64516129032258;457.434917517625;140.18166827153024;70.09083413576512;0.3918326482193554;39174.04647518894;0.87;799838.7096774194;-760664.6632022305
2024-12-30;1;2024-12-30 16:45:00;4.0;0.0;1.0;30.64516129032258;509.9237328547501;156.26695039097177;39.06673759774294;0.1848215687577231;34650.36212961675;0.87;799838.7096774194;-765188.3475478026
2024-12-30;1;2024-12-30 16:45:00;2.0;0.0;1.0;30.64516129032258;438.11312141;134.2604726901613;67.13023634508065;0.2170863771744431;31280.203330802568;0.87;799838.7096774194;-768558.5063466168
2024-12-04;3;2024-12-04 14:45:00;2.0;2.0;1.0;30.64516129032258;228.320985007625;69.96933411523992;34.98466705761996;0.4098972919971394;26466.55067518899;0.87;799838.7096774194;-773372.1590022304
2024-12-30;1;2024-12-30 14:45:00;2.0;2.0;1.0;30.64516129032258;228.320985007625;69.96933411523992;34.98466705761996;0.5606919420288434;25525.211862376244;0.87;799838.7096774194;-774313.4978150432
2024-01-10;2;2024-01-10 16:00:00;2.0;1.0;2.0;31.182795698924732;522.731645545;163.00234108392473;81.50117054196237;0.5244899303355903;78536.287606285;1.74;1627741.935483871;-1549205.647877586
2024-01-10;2;2024-01-10 15:00:00;2.0;2.0;2.0;31.182795698924732;270.554606202;84.366490106;42.183245053;0.6843257170578445;68041.623891441;1.74;1627741.935483871;-1559700.31159243
2024-12-04;3;2024-12-04 14:45:00;4.0;2.0;2.0;31.182795698924732;666.434106417625;207.81278587216264;51.95319646804066;0.3509399109377291;67900.497627072;1.74;1627741.935483871;-1559841.437856799
2024-12-30;1;2024-12-30 14:45:00;4.0;2.0;2.0;31.182795698924732;666.434106417625;207.81278587216264;51.95319646804066;0.3888891596016433;57802.00142463809;1.74;1627741.935483871;-1569939.934059233
2024-12-30;1;2024-12-30 15:45:00;4.0;1.0;2.0;31.182795698924732;668.31219049225;208.39842499220703;52.09960624805176;0.2791666279021046;52133.5571430469;1.74;1627741.935483871;-1575608.378340824
2024-12-04;3;2024-12-04 15:45:00;2.0;1.0;2.0;31.182795698924732;457.434917517625;142.64099578506583;71.32049789253293;0.3529532148483707;47942.73494664221;1.74;1627741.935483871;-1579799.2005372287
2024-12-04;3;2024-12-04 16:45:00;2.0;0.0;2.0;31.182795698924732;438.11312141;136.61591957946237;68.30795978973119;0.2919825298783188;40969.621501441114;1.74;1627741.935483871;-1586772.31398243
2024-12-30;1;2024-12-30 15:45:00;2.0;1.0;2.0;31.182795698924732;457.434917517625;142.64099578506583;71.32049789253293;0.3918326482193554;39861.310448437864;1.74;1627741.935483871;-1587880.625035433
2024-12-30;1;2024-12-30 16:45:00;4.0;0.0;2.0;31.182795698924732;509.9237328547501;159.00847583642744;39.75211895910686;0.1848215687577231;35258.26321961003;1.74;1627741.935483871;-1592483.672264261
2024-12-30;1;2024-12-30 16:45:00;2.0;0.0;2.0;31.182795698924732;438.11312141;136.61591957946237;68.30795978973119;0.2170863771744431;31828.978827834188;1.74;1627741.935483871;-1595912.956656037
2024-12-04;3;2024-12-04 14:45:00;2.0;2.0;2.0;31.182795698924732;228.320985007625;71.19686629270028;35.59843314635014;0.4098972919971394;26930.876125630908;1.74;1627741.935483871;-1600811.05935824
2024-12-30;1;2024-12-30 14:45:00;2.0;2.0;2.0;31.182795698924732;228.320985007625;71.19686629270028;35.59843314635014;0.5606919420288434;25973.022596803898;1.74;1627741.935483871;-1601768.912887067
2024-01-10;2;2024-01-10 16:00:00;2.0;1.0;4.0;31.451612903225808;522.731645545;164.40753367947582;82.20376683973791;0.5244899303355903;79213.32456840813;3.48;3283548.3870967743;-3204335.062528366
2024-01-10;2;2024-01-10 15:00:00;2.0;2.0;4.0;31.451612903225808;270.554606202;85.0937874345;42.54689371725;0.6843257170578445;68628.18961464307;3.48;3283548.3870967743;-3214920.1974821314
2024-12-04;3;2024-12-04 14:45:00;4.0;2.0;4.0;31.451612903225808;666.434106417625;209.60427540554335;52.40106885138584;0.3509399109377291;68485.84674454677;3.48;3283548.3870967743;-3215062.5403522276
2024-12-30;1;2024-12-30 14:45:00;4.0;2.0;4.0;31.451612903225808;666.434106417625;209.60427540554335;52.40106885138584;0.3888891596016433;58300.29454036773;3.48;3283548.3870967743;-3225248.0925564067
2024-12-30;1;2024-12-30 15:45:00;4.0;1.0;4.0;31.451612903225808;668.31219049225;210.19496313869155;52.54874078467289;0.2791666279021046;52582.984359797294;3.48;3283548.3870967743;-3230965.402736977
2024-12-04;3;2024-12-04 15:45:00;2.0;1.0;4.0;31.451612903225808;457.434917517625;143.87065954183367;71.93532977091684;0.3529532148483707;48356.03438583739;3.48;3283548.3870967743;-3235192.3527109367
2024-12-04;3;2024-12-04 16:45:00;2.0;0.0;4.0;31.451612903225808;438.11312141;137.7936430241129;68.89682151205645;0.2919825298783188;41322.80789369492;3.48;3283548.3870967743;-3242225.5792030795
2024-12-30;1;2024-12-30 15:45:00;2.0;1.0;4.0;31.451612903225808;457.434917517625;143.87065954183367;71.93532977091684;0.3918326482193554;40204.94243506233;3.48;3283548.3870967743;-3243343.444661712
2024-12-30;1;2024-12-30 16:45:00;4.0;0.0;4.0;31.451612903225808;509.9237328547501;160.37923855915523;40.09480963978881;0.1848215687577231;35562.21376460667;3.48;3283548.3870967743;-3247986.173332168
2024-12-30;1;2024-12-30 16:45:00;2.0;0.0;4.0;31.451612903225808;438.11312141;137.7936430241129;68.89682151205645;0.2170863771744431;32103.366576350003;3.48;3283548.3870967743;-3251445.0205204245
2024-12-04;3;2024-12-04 14:45:00;2.0;2.0;4.0;31.451612903225808;228.320985007625;71.81063238143045;35.905316190715226;0.4098972919971394;27163.03885085186;3.48;3283548.3870967743;-3256385.3482459225
2024-12-30;1;2024-12-30 14:45:00;2.0;2.0;4.0;31.451612903225808;228.320985007625;71.81063238143045;35.905316190715226;0.5606919420288434;26196.927964017726;3.48;3283548.3870967743;-3257351.4591327566
2024-01-10;2;2024-01-10 16:00:00;2.0;1.0;5.0;36.55913978494624;522.731645545;191.10619299494624;95.55309649747312;0.5244899303355903;92077.02684874792;4.3500000000000005;4770967.741935485;-4678890.715086737
2024-01-10;2;2024-01-10 15:00:00;2.0;2.0;5.0;36.55913978494624;270.554606202;98.912436676;49.456218338;0.6843257170578445;79772.93835548255;4.3500000000000005;4770967.741935485;-4691194.803580003
2024-12-04;3;2024-12-04 14:45:00;4.0;2.0;5.0;36.55913978494624;666.434106417625;243.64257653977688;60.91064413494422;0.3509399109377291;79607.4799765672;4.3500000000000005;4770967.741935485;-4691360.261958918
2024-12-30;1;2024-12-30 14:45:00;4.0;2.0;5.0;36.55913978494624;666.434106417625;243.64257653977688;60.91064413494422;0.3888891596016433;67767.86373923086;4.3500000000000005;4770967.741935485;-4703199.878196254
2024-12-30;1;2024-12-30 15:45:00;4.0;1.0;5.0;36.55913978494624;668.31219049225;244.32918792189787;61.08229698047447;0.2791666279021046;61122.10147805499;4.3500000000000005;4770967.741935485;-4709845.64045743
2024-12-04;3;2024-12-04 15:45:00;2.0;1.0;5.0;36.55913978494624;457.434917517625;167.23427092042203;83.61713546021102;0.3529532148483707;56208.72373054604;4.3500000000000005;4770967.741935485;-4714759.018204939
2024-12-04;3;2024-12-04 16:45:00;2.0;0.0;5.0;36.55913978494624;438.11312141;160.17038847247312;80.08519423623656;0.2919825298783188;48033.34934651717;4.3500000000000005;4770967.741935485;-4722934.392588967
2024-12-30;1;2024-12-30 15:45:00;2.0;1.0;5.0;36.55913978494624;457.434917517625;167.23427092042203;83.61713546021102;0.3918326482193554;46733.95018092716;4.3500000000000005;4770967.741935485;-4724233.791754558
2024-12-30;1;2024-12-30 16:45:00;4.0;0.0;5.0;36.55913978494624;509.9237328547501;186.42373029098388;46.60593257274597;0.1848215687577231;41337.274119542795;4.3500000000000005;4770967.741935485;-4729630.467815942
2024-12-30;1;2024-12-30 16:45:00;2.0;0.0;5.0;36.55913978494624;438.11312141;160.17038847247312;80.08519423623656;0.2170863771744431;37316.73379815043;4.3500000000000005;4770967.741935485;-4733651.008137335
2024-12-04;3;2024-12-04 14:45:00;2.0;2.0;5.0;36.55913978494624;228.320985007625;83.47218806730376;41.73609403365188;0.4098972919971394;31574.130630050026;4.3500000000000005;4770967.741935485;-4739393.611305435
2024-12-30;1;2024-12-30 14:45:00;2.0;2.0;5.0;36.55913978494624;228.320985007625;83.47218806730376;41.73609403365188;0.5606919420288434;30451.12994108043;4.3500000000000005;4770967.741935485;-4740516.611994404
2024-01-10;2;2024-01-10 16:00:00;2.0;1.0;10.0;44.89247311827957;522.731645545;234.66716345702957;117.3335817285148;0.5244899303355903;113065.17267456546;8.700000000000001;11716935.48387097;-11603870.311196404
2024-01-10;2;2024-01-10 15:00:00;2.0;2.0;10.0;44.89247311827957;270.554606202;121.4586538595;60.72932692975;0.6843257170578445;97956.47577474696;8.700000000000001;11716935.48387097;-11618979.008096224
2024-12-04;3;2024-12-04 14:45:00;4.0;2.0;10.0;44.89247311827957;666.434106417625;299.17875207457894;74.79468801864473;0.3509399109377291;97753.30261828472;8.700000000000001;11716935.48387097;-11619182.181252684
2024-12-30;1;2024-12-30 14:45:00;4.0;2.0;10.0;44.89247311827957;666.434106417625;299.17875207457894;74.79468801864473;0.3888891596016433;83214.95032684965;8.700000000000001;11716935.48387097;-11633720.53354412
2024-12-30;1;2024-12-30 15:45:00;4.0;1.0;10.0;44.89247311827957;668.31219049225;300.0218704629186;75.00546761572966;0.2791666279021046;75054.34519731751;8.700000000000001;11716935.48387097;-11641881.138673652
2024-12-04;3;2024-12-04 15:45:00;2.0;1.0;10.0;44.89247311827957;457.434917517625;205.35384738022412;102.67692369011206;0.3529532148483707;69021.00634559695;8.700000000000001;11716935.48387097;-11647914.477525374
2024-12-04;3;2024-12-04 16:45:00;2.0;0.0;10.0;44.89247311827957;438.11312141;196.67981525663976;98.33990762831988;0.2919825298783188;58982.12750638504;8.700000000000001;11716935.48387097;-11657953.356364584
2024-12-30;1;2024-12-30 15:45:00;2.0;1.0;10.0;44.89247311827957;457.434917517625;205.35384738022412;102.67692369011206;0.3918326482193554;57386.54176628555;8.700000000000001;11716935.48387097;-11659548.942104684
2024-12-30;1;2024-12-30 16:45:00;4.0;0.0;10.0;44.89247311827957;509.9237328547501;228.91737469554636;57.22934367388659;0.1848215687577231;50759.741014438565;8.700000000000001;11716935.48387097;-11666175.742856532
2024-12-30;1;2024-12-30 16:45:00;2.0;0.0;10.0;44.89247311827957;438.11312141;196.67981525663976;98.33990762831988;0.2170863771744431;45822.754002140595;8.700000000000001;11716935.48387097;-11671112.72986883
2024-12-04;3;2024-12-04 14:45:00;2.0;2.0;10.0;44.89247311827957;228.320985007625;102.49893681793918;51.24946840896959;0.4098972919971394;38771.17511189966;8.700000000000001;11716935.48387097;-11678164.308759073
2024-12-30;1;2024-12-30 14:45:00;2.0;2.0;10.0;44.89247311827957;228.320985007625;102.49893681793918;51.24946840896959;0.5606919420288434;37392.19632470906;8.700000000000001;11716935.48387097;-11679543.28754626
