date;rank_step4;event_start_utc;event_duration_h;pre_peak_offset_h;offered_compensation_pct;final_participation_rate_pct;total_jasm_load_in_event_mwh;total_dispatched_energy_mwh;avg_dispatched_power_mw;avg_srl_price_in_event_chf_kwh;avoided_srl_costs_chf;compensation_chf_per_hh_simulated;total_compensation_ch_estimate;net_benefit_chf_total_ch_estimate
2024-01-10;2;2024-01-10 15:00;1.5;2.0;3.0;36.29032258064516;156.3982528595;56.757430473205645;37.8382869821371;0.7164098526106256;54823.842732307385;0.0696;60619.354838709674;-5795.51210640229
2024-01-10;2;2024-01-10 15:00;1.5;2.0;4.0;36.55913978494624;156.3982528595;57.17785588411827;38.11857058941218;0.7164098526106256;55229.94527106521;0.0928;81424.51612903226;-26194.570857967046
2024-01-10;2;2024-01-10 15:00;1.5;2.0;5.0;41.935483870967744;156.3982528595;65.58636410237096;43.72424273491398;0.7164098526106256;63351.99604622187;0.11599999999999999;116748.38709677418;-53396.39105055231
2024-01-10;2;2024-01-10 15:00;1.5;2.0;6.0;42.204301075268816;156.3982528595;66.00678951328361;44.004526342189074;0.7164098526106256;63758.0985849797;0.1392;140996.12903225806;-77238.03044727836
2024-12-04;3;2024-12-04 16:45;1.5;0.0;0.0;34.946236559139784;379.22089358;132.52343055215056;88.3489537014337;0.3069360035457192;40828.30545560428;0.0;0.0;40828.30545560428
2024-12-04;3;2024-12-04 16:45;1.5;0.0;1.0;35.215053763440864;379.22089358;133.54284155639786;89.02856103759858;0.3069360035457192;41142.369343724306;0.0232;19607.74193548387;21534.627408240434
2024-12-04;3;2024-12-04 16:45;1.5;0.0;2.0;35.752688172043015;379.22089358;135.58166356489247;90.3877757099283;0.3069360035457192;41770.49711996437;0.0464;39814.19354838709;1956.3035715772785
2024-12-04;3;2024-12-04 16:45;1.5;0.0;3.0;36.29032258064516;379.22089358;137.6204855733871;91.74699038225806;0.3069360035457192;42398.624896204434;0.0696;60619.354838709674;-18220.72994250524
2024-12-04;3;2024-12-04 16:45;1.5;0.0;4.0;36.55913978494624;379.22089358;138.6398965776344;92.42659771842294;0.3069360035457192;42712.68878432447;0.0928;81424.51612903226;-38711.82734470779
2024-12-04;3;2024-12-04 16:45;1.5;0.0;5.0;41.935483870967744;379.22089358;159.02811666258066;106.01874444172044;0.3069360035457192;48993.966546725125;0.11599999999999999;116748.38709677418;-67754.42055004905
2024-12-04;3;2024-12-04 16:45;1.5;0.0;6.0;42.204301075268816;379.22089358;160.04752766682796;106.6983517778853;0.3069360035457192;49308.03043484516;0.1392;140996.12903225806;-91688.0985974129
2024-12-04;3;2024-12-04 15:45;1.5;1.0;0.0;34.946236559139784;310.946774487625;108.66419538546036;72.44279692364024;0.36990676509697296;38264.17646093332;0.0;0.0;38264.17646093332
2024-12-04;3;2024-12-04 15:45;1.5;1.0;1.0;35.215053763440864;310.946774487625;109.50007381150235;73.00004920766823;0.36990676509697296;38558.51627986359;0.0232;19607.74193548387;18950.774344379715
2024-12-04;3;2024-12-04 15:45;1.5;1.0;2.0;35.752688172043015;310.946774487625;111.17183066358635;74.11455377572423;0.36990676509697296;39147.19591772409;0.0464;39814.19354838709;-666.9976306629978
2024-12-04;3;2024-12-04 15:45;1.5;1.0;3.0;36.29032258064516;310.946774487625;112.84358751567036;75.22905834378024;0.36990676509697296;39735.87555558461;0.0696;60619.354838709674;-20883.479283125067
2024-12-04;3;2024-12-04 15:45;1.5;1.0;4.0;36.55913978494624;310.946774487625;113.67946594171235;75.78631062780823;0.36990676509697296;40030.21537451486;0.0928;81424.51612903226;-41394.3007545174
2024-12-04;3;2024-12-04 15:45;1.5;1.0;5.0;41.935483870967744;310.946774487625;130.39703446255243;86.93135630836828;0.36990676509697296;45917.01175311999;0.11599999999999999;116748.38709677418;-70831.37534365419
2024-12-04;3;2024-12-04 15:45;1.5;1.0;6.0;42.204301075268816;310.946774487625;131.23291288859443;87.48860859239629;0.36990676509697296;46211.35157205025;0.1392;140996.12903225806;-94784.77746020781
2024-12-04;3;2024-12-04 14:45;1.5;2.0;0.0;34.946236559139784;114.723997797625;40.091719660460356;26.72781310697357;0.4337194793026092;16746.17451759871;0.0;0.0;16746.17451759871
2024-12-04;3;2024-12-04 14:45;1.5;2.0;1.0;35.215053763440864;114.723997797625;40.40011750400235;26.9334116693349;0.4337194793026092;16874.99124465716;0.0232;19607.74193548387;-2732.7506908267096
2024-12-04;3;2024-12-04 14:45;1.5;2.0;2.0;35.752688172043015;114.723997797625;41.01691319108636;27.344608794057574;0.4337194793026092;17132.624698774067;0.0464;39814.19354838709;-22681.568849613024
2024-12-04;3;2024-12-04 14:45;1.5;2.0;3.0;36.29032258064516;114.723997797625;41.63370887817037;27.755805918780244;0.4337194793026092;17390.258152890965;0.0696;60619.354838709674;-43229.09668581871
2024-12-04;3;2024-12-04 14:45;1.5;2.0;4.0;36.55913978494624;114.723997797625;41.94210672171236;27.961404481141575;0.4337194793026092;17519.074879949418;0.0928;81424.51612903226;-63905.44124908284
2024-12-04;3;2024-12-04 14:45;1.5;2.0;5.0;41.935483870967744;114.723997797625;48.11006359255242;32.07337572836828;0.4337194793026092;20095.40942111845;0.11599999999999999;116748.38709677418;-96652.97767565574
2024-12-04;3;2024-12-04 14:45;1.5;2.0;6.0;42.204301075268816;114.723997797625;48.41846143609442;32.278974290729614;0.4337194793026092;20224.226148176902;0.1392;140996.12903225806;-120771.90288408115
