,Computer,Cooking,DVB,Dishwasher,Freezers,Lighting,Music,Others,Refrigerators,STB,TV,Tumble dryer,Washing machine
2024-09-01 13:15:00+02:00,42062.0412915,63512.430599375,9670.34907025,249563.2377275,54807.1919415,28868.9323575,36471.135400875,353366.04934375,112917.08837,29559.072708625,43360.424100000004,151525.635235875,97583.746716875
2024-09-01 13:30:00+02:00,42062.0412915,53319.07753925,8101.619048250001,269764.65061,54807.1919415,28868.9323575,35653.694604749995,358341.8652125,112917.08837,24763.98160725,36326.4692175,162287.72491225,102925.25547625
2024-09-01 13:45:00+02:00,42062.0412915,43125.724479125005,6532.88902625,289966.0634925,54807.1919415,28868.9323575,34836.253808625,363317.68108124996,112917.08837,19968.890505875,29292.514335,173049.81458862498,108266.76423562499
2024-09-01 14:00:00+02:00,42062.0412915,32932.371419,4964.15900425,310167.476375,54807.1919415,28868.9323575,34018.8130125,368293.49695,112917.08837,15173.7994045,22258.5594525,183811.904265,113608.27299499999
2024-09-01 14:15:00+02:00,43619.89467274999,32148.26733825,4873.521269625,268889.9358525,54807.1919415,35211.6897855,34491.60315225,361293.3873875,112917.08837,14896.749695875,21852.153170375,172618.83703612498,108501.42320162499
2024-09-01 14:30:00+02:00,45177.748053999996,31364.163257500004,4782.883535,227612.39533,54807.1919415,41554.447213499996,34964.393292,354293.277825,112917.08837,14619.69998725,21445.74688825,161425.76980725,103394.57340824998
2024-09-01 14:45:00+02:00,46735.60143525,30580.059176750005,4692.245800375,186334.8548075,54807.1919415,47897.20464150001,35437.18343175,347293.16826249997,112917.08837,14342.650278625,21039.340606125003,150232.702578375,98287.723614875
2024-09-01 15:00:00+02:00,48293.4548165,29795.955096,4601.60806575,145057.314285,54807.1919415,54239.962069500005,35909.9735715,340293.0587,112917.08837,14065.60057,20632.934324,139039.6353495,93180.87382149999
2024-09-01 15:15:00+02:00,45697.032514875005,39401.2300945,4573.719532037499,118516.05379300001,54807.1919415,135656.596728375,36020.438913375,313171.74212,112917.08837,13980.354506112499,20507.88623725,126896.069036,93315.806513125
2024-09-01 15:30:00+02:00,43100.61021325,49006.505093,4545.830998325,91974.793301,54807.1919415,217073.23138725,36130.90425525,286050.42554,112917.08837,13895.108442225,20382.8381505,114752.50272250001,93450.73920475
2024-09-01 15:45:00+02:00,40504.187911625,58611.7800915,4517.9424646125,65433.532809000004,54807.1919415,298489.866046125,36241.369597125005,258929.10896,112917.08837,13809.8623783375,20257.79006375,102608.936409,93585.671896375
2024-09-01 16:00:00+02:00,37907.76561,68217.05509,4490.0539309,38892.272317,54807.1919415,379906.500705,36351.834939,231807.79238,112917.08837,13724.61631445,20132.741977,90465.3700955,93720.604588
2024-09-01 16:15:00+02:00,39855.082337125,73509.757638375,5236.0722082125,35099.04986775,54807.1919415,384103.82091125,38097.1828485,234401.2321125,112917.08837,16004.9485273375,23477.778298375,90235.324923375,94398.253021
2024-09-01 16:30:00+02:00,41802.39906425,78802.46018674999,5982.090485525,31305.827418500005,54807.1919415,388301.1411175,39842.530758,236994.671845,112917.08837,18285.280740225,26822.81461975,90005.27975125,95075.901454
2024-09-01 16:45:00+02:00,43749.715791375005,84095.16273512499,6728.108762837501,27512.604969250002,54807.1919415,392498.46132375,41587.8786675,239588.11157749998,112917.08837,20565.6129531125,30167.850941124998,89775.234579125,95753.549887
2024-09-01 17:00:00+02:00,45697.0325185,89387.8652835,7474.1270401500005,23719.382520000003,54807.1919415,396695.78153000004,43333.226577,242181.55130999998,112917.08837,22845.945166,33512.8872625,89545.189407,96431.19832
2024-09-01 17:15:00+02:00,51538.982697625,166230.065270125,8422.3371873625,24106.631023,54807.1919415,396016.04038500006,44051.24837025,269998.9335125,112917.08837,25744.311343625,37764.522215499994,91558.68287287501,102008.13076125001
2024-09-01 17:30:00+02:00,57380.93287675,243072.26525675,9370.547334575,24493.879526,54807.1919415,395336.29923999996,44769.270163500005,297816.315715,112917.08837,28642.67752125,42016.157168499994,93572.17633875,107585.06320250001
2024-09-01 17:45:00+02:00,63222.88305587499,319914.465243375,10318.757481787501,24881.128029,54807.1919415,394656.558095,45487.29195675,325633.6979175,112917.08837,31541.043698874993,46267.792121499995,95585.669804625,113161.99564375001
2024-09-01 18:00:00+02:00,69064.833235,396756.66523,11266.967629,25268.376532,54807.1919415,393976.81695,46205.31375,353451.08012,112917.08837,34439.409876499994,50519.427074499996,97599.1632705,118738.928085
2024-09-01 18:15:00+02:00,64131.630860125006,421455.94378375,11608.602166375,29856.21072775,54807.1919415,395329.17018875,43772.873797125,341937.5176075,112917.08837,35483.674161375,52051.266137624996,94054.984517125,113342.09949875
2024-09-01 18:30:00+02:00,59198.42848525,446155.2223375,11950.23670375,34444.0449235,54807.1919415,396681.5234275,41340.43384425,330423.955095,112917.08837,36527.93844625,53583.10520075,90510.80576375,107945.27091250001
2024-09-01 18:45:00+02:00,54265.226110375006,470854.50089125,12291.871241125,39031.87911925001,54807.1919415,398033.87666625,38907.993891375,318910.3925825,112917.08837,37572.202731125,55114.944263875004,86966.627010375,102548.44232625
2024-09-01 19:00:00+02:00,49332.023735500006,495553.779445,12633.505778499999,43619.713315,54807.1919415,399386.22990499996,36475.5539385,307396.83007,112917.08837,38616.467016,56646.783327,83422.448257,97151.61374
2024-09-01 19:15:00+02:00,50889.87711675,400873.211615,17995.076388499998,82654.62421125,54807.1919415,395911.10205625,32617.010152125,294914.03660125,112917.08837,55005.022829500005,80687.2780115,83789.484494,86258.389182625
2024-09-01 19:30:00+02:00,52447.730498000004,306192.64378499996,23356.646998499997,121689.5351075,54807.1919415,392435.9742075,28758.466365750002,282431.24313250004,112917.08837,71393.578643,104727.772696,84156.520731,75365.16462525
2024-09-01 19:45:00+02:00,54005.58387925001,211512.07595499998,28718.2176085,160724.44600375002,54807.1919415,388960.84635875,24899.922579375,269948.44966375,112917.08837,87782.1344565,128768.2673805,84523.556968,64471.940067875
2024-09-01 20:00:00+02:00,55563.4372605,116831.508125,34079.7882185,199759.3569,54807.1919415,385485.71851,21041.378793,257465.65619500002,112917.08837,104170.69027,152808.762065,84890.593205,53578.7155105
2024-09-01 20:15:00+02:00,55303.79503075,96052.749969875,31465.23818175,213778.016705,54807.1919415,384666.7305975,19836.20564325,233054.2422525,112917.08837,96178.871764375,141085.50392825,86483.6559175,51331.920124125
