,Computer,Cooking,DVB,Dishwasher,Freezers,Lighting,Music,Others,Refrigerators,STB,TV,Tumble dryer,Washing machine
2024-08-01 00:00:00+02:00,24853.150051999997,3872.73917435,4312.28777145,3748.10724025,54807.1919415,59256.7958155,8731.1551545,342206.66737,112917.08837,13181.243701399999,19335.664639000002,101.9890094,745.9713107
2024-08-01 00:15:00+02:00,19516.0953934125,3509.6698767625003,3324.0551571375,3908.143461625,54807.1919415,52443.218497124995,8221.912095825,326195.02462249994,112917.08837,10160.5420197875,14904.5748260625,76.49175704999999,1212.7780548875
2024-08-01 00:30:00+02:00,14179.040734825,3146.600579175,2335.822542825,4068.1796830000003,54807.1919415,45629.64117875,7712.66903715,310183.38187499996,112917.08837,7139.8403381749995,10473.485013125,50.9945047,1679.5847990749999
2024-08-01 00:45:00+02:00,8841.9860762375,2783.5312815875,1347.5899285125,4228.215904375001,54807.1919415,38816.063860375,7203.425978475,294171.7391275,112917.08837,4119.1386565625,6042.3952001875,25.49725235,2146.3915432625
2024-08-01 01:00:00+02:00,3504.93141765,2420.461984,359.3573142,4388.25212575,54807.1919415,32002.486542,6694.1829198000005,278160.09638,112917.08837,1098.4369749500001,1611.3053872499997,0.0,2613.19828745
2024-08-01 01:15:00+02:00,2947.3286920875003,1815.346488,325.13280805,3691.6049937125,54807.1919415,29246.683096124994,6295.403251125001,270547.60166000004,112917.08837,993.823929725,1457.8477313249998,265.63921919999996,2042.5172466499998
2024-08-01 01:30:00+02:00,2389.725966525,1210.230992,290.9083019,2994.957861675,54807.1919415,26490.879650249997,5896.62358245,262935.10693999997,112917.08837,889.2108845,1304.3900754000001,531.2784383999999,1471.83620585
2024-08-01 01:45:00+02:00,1832.1232409624997,605.115496,256.68379575,2298.3107296375,54807.1919415,23735.076204375,5497.843913775,255322.61222,112917.08837,784.5978392750001,1150.932419475,796.9176576,901.15516505
2024-08-01 02:00:00+02:00,1274.5205154,0.0,222.4592896,1601.6635976,54807.1919415,20979.272758500003,5099.0642451,247710.1175,112917.08837,679.9847940499999,997.47476355,1062.5568767999998,330.47412425000005
2024-08-01 02:15:00+02:00,1194.8629832625,484.09239685000006,175.40059373750003,1399.168730075,54807.1919415,19909.4839354,5047.1464518,256494.4702175,112917.08837,536.141856775,786.4704866375,796.9176576,247.8555931875
2024-08-01 02:30:00+02:00,1115.205451125,968.1847937000001,128.341897875,1196.67386255,54807.1919415,18839.6951123,4995.2286585,265278.82293500006,112917.08837,392.2989195,575.466209725,531.2784383999999,165.23706212500002
2024-08-01 02:45:00+02:00,1035.5479189875,1452.2771905500001,81.28320201250001,994.178995025,54807.1919415,17769.9062892,4943.310865200001,274063.1756525,112917.08837,248.455982225,364.4619328125,265.63921919999996,82.61853106250001
2024-08-01 03:00:00+02:00,955.8903868499999,1936.3695874000002,34.22450615,791.6841275,54807.1919415,16700.1174661,4891.3930719,282847.52837,112917.08837,104.61304494999999,153.4576559,0.0,0.0
2024-08-01 03:15:00+02:00,955.8903868499999,2420.4619841375,64.17094907500001,598.19867995,54807.1919415,16977.4168289625,5208.427880325,279957.53663125,112917.08837,196.14945961249998,287.73310483750004,332.0240333125,0.1183489625
2024-08-01 03:30:00+02:00,955.8903868499999,2904.5543808750003,94.11739200000001,404.7132324,54807.1919415,17254.716191825,5525.46268875,277067.5448925,112917.08837,287.68587427499995,422.00855377499994,664.048066625,0.236697925
2024-08-01 03:45:00+02:00,955.8903868499999,3388.6467776125,124.06383492500002,211.22778484999998,54807.1919415,17532.0155546875,5842.497497175001,274177.55315375,112917.08837,379.2222889374999,556.2840027125,996.0720999375,0.3550468875
2024-08-01 04:00:00+02:00,955.8903868499999,3872.73917435,154.01027785000002,17.7423373,54807.1919415,17809.31491755,6159.532305600001,271287.561415,112917.08837,470.7587036,690.55945165,1328.09613325,0.47339585
2024-08-01 04:15:00+02:00,876.232854575,12029.2381848875,141.176088,315.74236241250003,54807.1919415,16477.213132925,7090.752345075,276053.46936375,112917.08837,431.52881155,633.0128306875,1475.7391585875,1691.5016229125
2024-08-01 04:30:00+02:00,796.5753223,20185.737195424997,128.34189815,613.742387525,54807.1919415,15145.1113483,8021.97238455,280819.37731250003,112917.08837,392.29891949999995,575.466209725,1623.382183925,3382.529849975
2024-08-01 04:45:00+02:00,716.917790025,28342.236205962497,115.5077083,911.7424126375,54807.1919415,13813.009563675001,8953.192424025001,285585.28526125,112917.08837,353.06902744999996,517.9195887625,1771.0252092625,5073.5580770375
2024-08-01 05:00:00+02:00,637.26025775,36498.7352165,102.67351845,1209.7424377500001,54807.1919415,12480.90777905,9884.412463499999,290351.19321,112917.08837,313.8391354,460.37296779999997,1918.6682346,6764.5863041
2024-08-01 05:15:00+02:00,1752.465708875,66508.806386125,243.84960617500002,2275.841102675,54807.1919415,12480.90777905,14645.454832125,293495.34067875,112917.08837,745.3679470875,1093.385798375,1464.4984283000001,9747.26719495
2024-08-01 05:30:00+02:00,2867.67116,96518.87755575,385.0256939,3341.9397676000003,54807.1919415,12480.90777905,19406.49720075,296639.48814750003,112917.08837,1176.8967587749999,1726.3986289499999,1010.328622,12729.948085800002
2024-08-01 05:45:00+02:00,3982.8766111249997,126528.948725375,526.201781625,4408.038432525,54807.1919415,12480.90777905,24167.539569375003,299783.63561625,112917.08837,1608.4255704625,2359.411459525,556.1588157,15712.628976650001
