,Computer,Cooking,DVB,Dishwasher,Freezers,Lighting,Music,Others,Refrigerators,STB,TV,Tumble dryer,Washing machine
2024-02-01 20:00:00+01:00,52736.404296,122092.16726500001,32026.1133655,21294.734525,54807.1919415,387624.85416999995,21041.378793,257465.65619500002,112917.08837,97893.282515,143600.38585299999,81100.22608149999,81416.90768799999
2024-02-01 20:15:00+01:00,52419.050291,100458.139928375,29738.866790250002,23199.85711175,54807.1919415,384725.37204,19836.20564325,233054.2422525,112917.08837,90901.92291162499,133344.708337375,91336.76444662499,85905.04694325
2024-02-01 20:30:00+01:00,52101.696286,78824.11259175,27451.620215000003,25104.9796985,54807.1919415,381825.8899099999,18631.0324935,208642.82831,112917.08837,83910.56330824998,123089.03082175,101573.30281175,90393.1861985
2024-02-01 20:45:00+01:00,51784.342281000005,57190.085255125,25164.37363975,27010.10228525,54807.1919415,378926.4077799999,17425.85934375,184231.4143675,112917.08837,76919.203704875,112833.353306125,111809.841176875,94881.32545375
2024-02-01 21:00:00+01:00,51466.988276000004,35556.0579185,22877.1270645,28915.224872,54807.1919415,376026.92565,16220.686194,159820.000425,112917.08837,69927.8441015,102577.6757905,122046.37954200001,99369.464709
2024-02-01 21:15:00+01:00,45766.02397575,29951.995800750003,18609.7515857375,32681.132918749998,54807.1919415,355577.85389624996,15410.9778345,165724.01854,112917.08837,56883.882490125,83443.39126562499,120496.378494625,97975.893855875
2024-02-01 21:30:00+01:00,40065.0596755,24347.933683000003,14342.376106975,36447.0409655,54807.1919415,335128.7821425,14601.269475000001,171628.036655,112917.08837,43839.92087875,64309.106740749994,118946.37744725001,96582.32300275
2024-02-01 21:45:00+01:00,34364.095375250006,18743.871565250003,10075.0006282125,40212.94901225,54807.1919415,314679.71038874995,13791.5611155,177532.05477,112917.08837,30795.959267375,45174.822215875,117396.37639987501,95188.752149625
2024-02-01 22:00:00+01:00,28663.131075,13139.8094475,5807.62514945,43978.857058999994,54807.1919415,294230.638635,12981.852756,183436.07288499997,112917.08837,17751.997656,26040.537690999998,115846.37535249999,93795.1812965
2024-02-01 22:15:00+01:00,25324.52774025,10949.8412061375,4591.890582325,81864.83578675,54807.1919415,251712.38790512498,11992.085168849999,203085.59409625,112917.08837,14035.8974206,20589.362554749998,106550.90091087499,84917.696454625
2024-02-01 22:30:00+01:00,21985.9244055,8759.872964775,3376.1560152,119750.8145145,54807.1919415,209194.13717524998,11002.3175817,222735.1153075,112917.08837,10319.797185200001,15138.187418499998,97255.42646925,76040.21161275
2024-02-01 22:45:00+01:00,18647.32107075,6569.9047234125,2160.421448075,157636.79324225,54807.1919415,166675.88644537498,10012.54999455,242384.63651875,112917.08837,6603.6969498,9687.01228225,87959.952027625,67162.726770875
2024-02-01 23:00:00+01:00,15308.717736,4379.93648205,944.68688095,195522.77197,54807.1919415,124157.6357155,9022.7824074,262034.15773,112917.08837,2887.5967143999997,4235.837146,78664.477586,58285.241929
2024-02-02 00:00:00+01:00,30988.896073999997,3858.4173772000004,4576.85177165,33362.0711215,54807.1919415,61034.20231,8731.1551545,342206.66737,112917.08837,13989.9287308,20521.9307405,27145.0337335,35503.1461705
2024-02-02 00:15:00+01:00,23979.502914375,3307.2148948375,3502.0031172750005,42640.667562125,54807.1919415,53936.675554875,8221.912095825,326195.02462249994,112917.08837,10704.4703366375,15702.467331224998,22191.6132119375,41274.798488
2024-02-02 00:30:00+01:00,16970.10975475,2756.012412475,2427.1544629,51919.26400275,54807.1919415,46839.14879975001,7712.66903715,310183.38187499996,112917.08837,7419.011942475,10883.00392195,17238.192690375,47046.4508055
2024-02-02 00:45:00+01:00,9960.716595125,2204.8099301125003,1352.3058085250002,61197.860443375,54807.1919415,39741.622044625,7203.425978475,294171.7391275,112917.08837,4133.5535483125,6063.540512675001,12284.772168812502,52818.10312299999
2024-02-02 01:00:00+01:00,2951.3234355,1653.6074477500001,277.45715415,70476.456884,54807.1919415,32644.0952895,6694.1829198000005,278160.09638,112917.08837,848.09515415,1244.0771034,7331.3516472500005,58589.7554405
2024-02-02 01:15:00+01:00,2674.6368634625,1240.2055858125002,232.8658257375,64508.434279375004,54807.1919415,30080.885678125,6295.403251125001,270547.60166000004,112917.08837,711.794147275,1044.13614035,6898.923578637501,53342.920541625
2024-02-02 01:30:00+01:00,2397.950291425,826.8037238750001,188.274497325,58540.411674749994,54807.1919415,27517.676066750006,5896.62358245,262935.10693999997,112917.08837,575.4931404,844.1951773000001,6466.495510025,48096.085642750004
2024-02-02 01:45:00+01:00,2121.2637193875,413.40186193750003,143.6831689125,52572.389070125006,54807.1919415,24954.466455375,5497.843913775,255322.61222,112917.08837,439.192133525,644.25421425,6034.067441412501,42849.250743874996
2024-02-02 02:00:00+01:00,1844.57714735,0.0,99.0918405,46604.3664655,54807.1919415,22391.256844000003,5099.0642451,247710.1175,112917.08837,302.89112665,444.3132512000001,5601.6393728,37602.415845
2024-02-02 02:15:00+01:00,1475.6617179124999,413.40186193750003,84.2280644625,38311.971615250004,54807.1919415,21603.375127175,5047.1464518,256494.4702175,112917.08837,257.4574576625,377.666263525,4816.435490424999,30849.111781
2024-02-02 02:30:00+01:00,1106.746288475,826.8037238750001,69.364288425,30019.576765000005,54807.1919415,20815.493410349998,4995.2286585,265278.82293500006,112917.08837,212.023788675,311.01927585,4031.2316080500004,24095.807717
2024-02-02 02:45:00+01:00,737.8308590375,1240.2055858125002,54.5005123875,21727.181914750003,54807.1919415,20027.611693525,4943.310865200001,274063.1756525,112917.08837,166.5901196875,244.37228817500002,3246.027725675,17342.503653
2024-02-02 03:00:00+01:00,368.9154296,1653.6074477500001,39.63673635,13434.7870645,54807.1919415,19239.7299767,4891.3930719,282847.52837,112917.08837,121.1564507,177.7253005,2460.8238433,10589.199589
2024-02-02 03:15:00+01:00,368.9154296,2067.00930955,54.500512387499995,10689.427313975,54807.1919415,19884.188974650002,5208.427880325,279957.53663125,112917.08837,166.5901196875,244.37228817500002,12799.709406225,9987.4416337875
2024-02-02 03:30:00+01:00,368.9154296,2480.41117135,69.364288425,7944.06756345,54807.1919415,20528.647972600003,5525.46268875,277067.5448925,112917.08837,212.023788675,311.01927585,23138.59496915,9385.683678574998
2024-02-02 03:45:00+01:00,368.9154296,2893.81303315,84.22806446249999,5198.707812925,54807.1919415,21173.10697055,5842.497497175001,274177.55315375,112917.08837,257.4574576625,377.666263525,33477.480532075,8783.9257233625
2024-02-02 04:00:00+01:00,368.9154296,3307.21489495,99.0918405,2453.3480624000003,54807.1919415,21817.5659685,6159.532305600001,271287.561415,112917.08837,302.89112665,444.3132512000001,43816.366095000005,8182.16776815
2024-02-02 04:15:00+01:00,821.0617791249999,8321.176431837499,103.9255888625,2229.0342529125,54807.1919415,23623.766359875,7090.752345075,276053.46936375,112917.08837,317.66630342499997,465.98706837500004,45131.305194625005,6614.638710325
2024-02-02 04:30:00+01:00,1273.20812865,13335.137968725001,108.759337225,2004.720443425,54807.1919415,25429.966751250002,8021.97238455,280819.37731250003,112917.08837,332.4414802,487.66088555,46446.244294250006,5047.109652499999
2024-02-02 04:45:00+01:00,1725.354478175,18349.0995056125,113.5930855875,1780.4066339375,54807.1919415,27236.167142625003,8953.192424025001,285585.28526125,112917.08837,347.21665697500003,509.33470272499994,47761.183393875006,3479.580594675
2024-02-02 05:00:00+01:00,2177.5008276999997,23363.0610425,118.42683395,1556.09282445,54807.1919415,29042.367534,9884.412463499999,290351.19321,112917.08837,361.99183375,531.0085199,49076.12249350001,1912.05153685
2024-02-02 05:15:00+01:00,3047.9736933125,50703.916444375,180.828024675,1375.8788155875,54807.1919415,34233.739720875004,14645.454832125,293495.34067875,112917.08837,552.7317253125,810.8062884375,42286.324919875005,1688.8423036625
2024-02-02 05:30:00+01:00,3918.4465589250003,78044.77184625,243.2292154,1195.664806725,54807.1919415,39425.111907750004,19406.49720075,296639.48814750003,112917.08837,743.4716168749999,1090.604056975,35496.52734625,1465.6330704749998
2024-02-02 05:45:00+01:00,4788.9194245375,105385.627248125,305.63040612500004,1015.4507978625,54807.1919415,44616.484094625004,24167.539569375003,299783.63561625,112917.08837,934.2115084374999,1370.4018255125002,28706.729772625,1242.4238372875
2024-02-02 06:00:00+01:00,5659.39229015,132726.48265000002,368.03159685,835.236789,54807.1919415,49807.856281500004,28928.581938,302927.783085,112917.08837,1124.9514,1650.1995940500003,21916.932199,1019.2146041
2024-02-02 06:15:00+01:00,7744.4315542375,166467.34409875,531.9800985874999,885.86516985,54807.1919415,62672.36757925,36446.831504999995,292938.6452625,112917.08837,1626.0879822999998,2385.3205823625003,17917.5346374,1076.1636053749999
2024-02-02 06:30:00+01:00,9829.470818325,200208.2055475,695.9286003249999,936.4935507,54807.1919415,75536.878877,43965.081072,282949.50744,112917.08837,2127.2245645999997,3120.441570675,13918.137075800001,1133.1126066499999
2024-02-02 06:45:00+01:00,11914.5100824125,233949.06699624998,859.8771020625,987.12193155,54807.1919415,88401.39017475,51483.330639,272960.3696175,112917.08837,2628.3611468999998,3855.5625589875,9918.7395142,1190.061607925
2024-02-02 07:00:00+01:00,13999.5493465,267689.92844499997,1023.8256038,1037.7503124,54807.1919415,101265.9014725,59001.580206,262971.231795,112917.08837,3129.4977292,4590.6835473,5919.3419526,1247.0106092
2024-02-02 07:15:00+01:00,15265.466043875,261351.86607624998,1087.809239025,1700.8758951,54807.1919415,96925.14827425001,62396.17287525,278668.83102875005,112917.08837,3325.07463265,4877.576765025,5570.1990208,1990.647526475
2024-02-02 07:30:00+01:00,16531.38274125,255013.8037075,1151.79287425,2364.0014778,54807.1919415,92584.39507600002,65790.7655445,294366.4302625,112917.08837,3520.6515361,5164.469982750001,5221.056089,2734.2844437500003
2024-02-02 07:45:00+01:00,17797.299438625,248675.74133875,1215.776509475,3027.1270605,54807.1919415,88243.64187775,69185.35821375,310064.02949625,112917.08837,3716.2284395499996,5451.363200475,4871.913157200001,3477.921361025
2024-02-02 08:00:00+01:00,19063.216136000003,242337.67897,1279.7601447,3690.2526432,54807.1919415,83902.8886795,72579.950883,325761.62873,112917.08837,3911.805343,5738.256418200001,4522.7702254,4221.5582783
