,Computer,Cooking,DVB,Dishwasher,Freezers,Lighting,Music,Others,Refrigerators,STB,TV,Tumble dryer,Washing machine
2024-04-01 00:00:00+02:00,23986.2462105,1053.3797119,4027.46980935,2416.3216767,54807.1919415,47745.487918000006,8731.1551545,342206.66737,112917.08837,12310.64897805,18058.5827555,1862.4700660499998,6413.6928681
2024-04-01 00:15:00+02:00,18816.7965962375,921.7072479125002,3079.8298542125,2969.4733828125,54807.1919415,41809.70744425,8221.912095825,326195.02462249994,112917.08837,9414.025689112501,13809.504460125,1483.2629839749998,5359.611957012499
2024-04-01 00:30:00+02:00,13647.346981975,790.034783925,2132.189899075,3522.6250889250005,54807.1919415,35873.926970500004,7712.66903715,310183.38187499996,112917.08837,6517.4024001749995,9560.426164749999,1104.0559018999998,4305.5310459249995
2024-04-01 00:45:00+02:00,8477.897367712501,658.3623199375,1184.5499439374998,4075.7767950375005,54807.1919415,29938.14649675,7203.425978475,294171.7391275,112917.08837,3620.7791112375,5311.3478693749985,724.848819825,3251.4501348374997
2024-04-01 01:00:00+02:00,3308.44775345,526.68985595,236.9099888,4628.928501150001,54807.1919415,24002.366023000002,6694.1829198000005,278160.09638,112917.08837,724.1558223,1062.269574,345.64173775,2197.36922375
2024-04-01 01:15:00+02:00,2550.26180995,395.0173919625,203.59452157500002,4453.667570825,54807.1919415,22049.9001978375,6295.403251125001,270547.60166000004,112917.08837,622.3214097875,912.8879150625,259.2313033125,2206.0186567875
2024-04-01 01:30:00+02:00,1792.07586645,263.344927975,170.27905435,4278.4066405,54807.1919415,20097.434372675,5896.62358245,262935.10693999997,112917.08837,520.486997275,763.5062561249999,172.820868875,2214.668089825
2024-04-01 01:45:00+02:00,1033.88992295,131.6724639875,136.963587125,4103.145710175,54807.1919415,18144.9685475125,5497.843913775,255322.61222,112917.08837,418.65258476249994,614.1245971875,86.4104344375,2223.3175228625
2024-04-01 02:00:00+02:00,275.70397945,0.0,103.6481199,3927.88477985,54807.1919415,16192.50272235,5099.0642451,247710.1175,112917.08837,316.81817225000003,464.74293824999995,0.0,2231.9669559000004
2024-04-01 02:15:00+02:00,413.55596920000005,131.6724639875,96.24468278750001,3572.20050715,54807.1919415,15637.5244556625,5047.1464518,256494.4702175,112917.08837,294.18830280000003,431.5470141249999,0.0370671125,1756.6137760625002
2024-04-01 02:30:00+02:00,551.40795895,263.344927975,88.84124567500001,3216.51623445,54807.1919415,15082.546188975,4995.2286585,265278.82293500006,112917.08837,271.55843335000003,398.35109,0.074134225,1281.260596225
2024-04-01 02:45:00+02:00,689.2599487000001,395.0173919625,81.4378085625,2860.83196175,54807.1919415,14527.567922287499,4943.310865200001,274063.1756525,112917.08837,248.9285639,365.15516587499997,0.1112013375,805.9074163875001
2024-04-01 03:00:00+02:00,827.11193845,526.68985595,74.03437145000001,2505.14768905,54807.1919415,13972.589655599999,4891.3930719,282847.52837,112917.08837,226.29869445,331.95924175,0.14826845,330.55423655
2024-04-01 03:15:00+02:00,758.1859435875001,921.7072480500001,92.54296431250002,2126.3348086375,54807.1919415,14432.513206074998,5208.427880325,279957.53663125,112917.08837,282.8733680875,414.9490521875,1443.3740212124999,248.01988745
2024-04-01 03:30:00+02:00,689.259948725,1316.7246401500001,111.05155717500001,1747.521928225,54807.1919415,14892.43675655,5525.46268875,277067.5448925,112917.08837,339.448041725,497.93886262499996,2886.599773975,165.48553835
2024-04-01 03:45:00+02:00,620.3339538625,1711.74203225,129.56015003750002,1368.7090478125,54807.1919415,15352.360307025,5842.497497175001,274177.55315375,112917.08837,396.0227153625,580.9286730625,4329.8255267375,82.95118925
2024-04-01 04:00:00+02:00,551.407959,2106.75942435,148.06874290000002,989.8961674000001,54807.1919415,15812.2838575,6159.532305600001,271287.561415,112917.08837,452.597389,663.9184835,5773.0512794999995,0.41684015
2024-04-01 04:15:00+02:00,827.1119383625,5992.338733512501,151.77046151250002,983.0915543875001,54807.1919415,18036.4602735,7090.752345075,276053.46936375,112917.08837,463.9123237125,680.5164456875,4869.8660313125,161.680969325
2024-04-01 04:30:00+02:00,1102.815917725,9877.918042675,155.47218012500002,976.286941375,54807.1919415,20260.636689500003,8021.97238455,280819.37731250003,112917.08837,475.22725842499995,697.114407875,3966.680783125,322.9450985
2024-04-01 04:45:00+02:00,1378.5198970874999,13763.4973518375,159.17389873750002,969.4823283625,54807.1919415,22484.8131055,8953.192424025001,285585.28526125,112917.08837,486.54219313749996,713.7123700625,3063.4955349375,484.20922767499997
2024-04-01 05:00:00+02:00,1654.22387645,17649.076661000003,162.87561735000003,962.67771535,54807.1919415,24708.9895215,9884.412463499999,290351.19321,112917.08837,497.85712785,730.31033225,2160.31028675,645.4733568500001
2024-04-01 05:15:00+02:00,2205.6318353125002,50299.868472,248.01514455,2100.612279325,54807.1919415,23691.235988875,14645.454832125,293495.34067875,112917.08837,758.1006265125,1112.0634603375,2085.850231575,1770.0496499875
2024-04-01 05:30:00+02:00,2757.0397941749998,82950.66028299999,333.15467175,3238.5468433,54807.1919415,22673.48245625,19406.49720075,296639.48814750003,112917.08837,1018.344125175,1493.816588425,2011.3901764,2894.6259431249996
2024-04-01 05:45:00+02:00,3308.4477530374998,115601.45209400001,418.29419895,4376.481407275,54807.1919415,21655.728923625,24167.539569375003,299783.63561625,112917.08837,1278.5876238375001,1875.5697165124998,1936.9301212249998,4019.2022362625
2024-04-01 06:00:00+02:00,3859.8557118999997,148252.243905,503.43372615000004,5514.41597125,54807.1919415,20637.975391,28928.581938,302927.783085,112917.08837,1538.8311225,2257.3228446,1862.4700660499998,5143.7785294
2024-04-01 06:15:00+02:00,6479.04351655,187962.66638875,632.9938761625,9839.6664263125,54807.1919415,20637.975391,36446.831504999995,292938.6452625,112917.08837,1934.8538378375001,2838.2515178,1483.2629839749998,13312.9792353
2024-04-01 06:30:00+02:00,9098.2313212,227673.0888725,762.554026175,14164.916881375,54807.1919415,20637.975391,43965.081072,282949.50744,112917.08837,2330.8765531750005,3419.1801910000004,1104.0559018999998,21482.1799412
2024-04-01 06:45:00+02:00,11717.41912585,267383.51135625,892.1141761874999,18490.167336437502,54807.1919415,20637.975391,51483.330639,272960.3696175,112917.08837,2726.8992685125004,4000.1088642,724.848819825,29651.3806471
2024-04-01 07:00:00+02:00,14336.6069305,307093.93383999995,1021.6743262,22815.4177915,54807.1919415,20637.975391,59001.580206,262971.231795,112917.08837,3122.9219838500003,4581.0375374,345.64173775,37820.581353
